time,q,w,ref,error,integral,torque_unsat,torque_cmd,load
0.78,0.6774081956817489,1.1951478085070295,1.5707963267948966,0.8933881311131476,0.1,16.68904800989437,0.4,0.3
0.781,0.6786035628990219,1.1953672172730014,1.5707963267948966,0.8921927638958747,0.1,16.647613192180042,0.4,0.3
0.782,0.6797991486474259,1.1955857484039094,1.5707963267948966,0.8909971781474707,0.1,16.6262814784586,0.4,0.3
0.783,0.6809949520528361,1.1958034054102937,1.5707963267948966,0.8898013747420604,0.1,16.57501028379219,0.4,0.3
0.784,0.6821909722446248,1.1960201917886526,1.5707963267948966,0.8886053545502718,0.1,16.567414388746784,0.4,0.3
0.785,0.6833872083556463,1.196236111021498,1.5707963267948966,0.8874091184392503,0.1,16.559492367221665,0.4,0.3
0.786,0.6845836595222237,1.196451166577412,1.5707963267948966,0.8862126672726729,0.1,16.533972856756833,0.4,0.3
0.787,0.6857803248841348,1.1966653619111023,1.5707963267948966,0.8850160019107618,0.1,16.515392124603974,0.4,0.3
0.788,0.6869772035845982,1.1968787004634578,1.5707963267948966,0.8838191232102983,0.1,16.497476965520114,0.4,0.3
0.789,0.6881742947702598,1.197091185661604,1.5707963267948966,0.8826220320246367,0.1,16.489492503886,0.4,0.3
0.79,0.6893715975911788,1.1973028209189576,1.5707963267948966,0.8814247292037177,0.1,16.45305987099457,0.4,0.3
0.791,0.6905691112008141,1.1975136096352816,1.5707963267948966,0.8802272155940825,0.1,16.440601424573885,0.4,0.3
0.792,0.6917668347560109,1.1977235551967405,1.5707963267948966,0.8790294920388857,0.1,16.426713459689907,0.4,0.3
0.793,0.6929647674169869,1.1979326609759535,1.5707963267948966,0.8778315593779097,0.1,16.37723233697914,0.4,0.3
0.794,0.694162908347319,1.1981409303320496,1.5707963267948966,0.8766334184475776,0.1,16.357302904724882,0.4,0.3
0.795,0.6953612567139297,1.1983483666107213,1.5707963267948966,0.8754350700809669,0.1,16.36969795161701,0.4,0.3
0.796,0.6965598116870739,1.1985549731442784,1.5707963267948966,0.8742365151078226,0.1,16.321740347303876,0.4,0.3
0.797,0.6977585724403256,1.1987607532517013,1.5707963267948966,0.873037754354571,0.1,16.282350863372145,0.4,0.3
0.798,0.6989575381505643,1.1989657102386946,1.5707963267948966,0.8718387886443323,0.1,16.259528426897177,0.4,0.3
0.799,0.700156707997962,1.19916984739774,1.5707963267948966,0.8706396187969345,0.1,16.238225535864597,0.4,0.3
0.8,0.7013560811659701,1.199373168008149,1.5707963267948966,0.8694402456289264,0.1,16.231898074242856,0.4,0.3
0.801,0.7025556568413063,1.1995756753361164,1.5707963267948966,0.8682406699535903,0.1,16.223950560682432,0.4,0.3
0.802,0.703755434213941,1.199777372634772,1.5707963267948966,0.8670408925809555,0.1,16.205863950134933,0.4,0.3
0.803,0.7049554124770853,1.1999782631442328,1.5707963267948966,0.8658409143178113,0.1,16.161590178109705,0.4,0.3
0.804,0.7061555908271769,1.2001783500916559,1.5707963267948966,0.8646407359677196,0.1,16.139204825099466,0.4,0.3
0.805,0.7073559684638683,1.2003776366912893,1.5707963267948966,0.8634403583310283,0.1,16.103097877494164,0.4,0.3
0.806,0.7085565445900128,1.200576126144524,1.5707963267948966,0.8622397822048837,0.1,16.084194845985834,0.4,0.3
