time,q,w,ref,error,integral,torque_unsat,torque_cmd,load
0.0,0.0,0.0,0.5235987755982988,0.5235987755982988,0.0,0.0,0.0,0.0
0.001,0.00015,0.15,0.5235987755982988,0.5234487755982988,0.0005233328597818599,9.419991476073479,3.0,0.0
0.002,0.0004494,0.2994,0.5235987755982988,0.5231493755982988,0.0010476891927212741,9.258413992909455,3.0,0.0
0.003,0.0008976024,0.4482024,0.5235987755982988,0.5227011731982988,0.0015701836761074553,9.045620700951261,3.0,0.0
0.004,0.0014940119903999998,0.5964095904,0.5235987755982988,0.5221047636078988,0.0020920640517492987,8.856003881553178,3.0,0.0
0.005,0.0022380359424384,0.7440239520384,0.5235987755982988,0.5213607396558604,0.0026158714147504116,8.71284102554003,3.0,0.0
0.006,0.0031290837986686464,0.8910478562302464,0.5235987755982988,0.5204696917996302,0.0031383685203986095,8.512119159221477,3.0,0.0
0.007,0.004166567463473972,1.0374836648053254,0.5235987755982988,0.5194322081348248,0.0036587266504006224,8.297188912559935,3.0,0.0
0.008,0.005349901193620076,1.183333730146104,0.5235987755982988,0.5182488744046787,0.0041784348322590195,8.10976687568475,3.0,0.0
0.009000000000000001,0.006678501588845596,1.3286003952255196,0.5235987755982988,0.5169202740094532,0.004696698368439528,7.90874317507383,3.0,0.0
0.01,0.008151787582490215,1.4732859936446177,0.5235987755982988,0.5154469880158086,0.005214363063708996,7.723644040579806,3.0,0.0
0.011,0.009769180432160254,1.6173928496700392,0.5235987755982988,0.5138295951661386,0.005729042632219968,7.49628904082396,3.0,0.0
0.012,0.011530103710431613,1.760923278271359,0.5235987755982988,0.5120686718878672,0.006242193475877672,7.295843766234622,3.0,0.0
0.013000000000000001,0.013433983295589886,1.9038795851582737,0.5235987755982988,0.510164792302709,0.006754204525111548,7.103090952284132,3.0,0.0
0.014,0.015480247362407527,2.0462640668176406,0.5235987755982988,0.5081185282358913,0.007263385613887969,6.88060409578566,3.0,0.0
0.015,0.017668326372957895,2.18807901055037,0.5235987755982988,0.5059304492253409,0.007771096163258553,6.683273008489357,3.0,0.0
0.016,0.019997653067466065,2.3293266945081683,0.5235987755982988,0.5036011225308328,0.008277776486619638,6.49455100783909,3.0,0.0
0.017,0.0224676624551962,2.4700093877301357,0.5235987755982988,0.5011311131431027,0.008781055813385393,6.263835848373791,3.0,0.0
0.018000000000000002,0.025077791805375414,2.610129350179215,0.5235987755982988,0.4985209837929234,0.009283023709454724,6.071410863971783,3.0,0.0
0.019,0.027827480638153913,2.749688832778498,0.5235987755982988,0.4957712949601449,0.009780778100744,5.827423822991911,3.0,0.0
0.02,0.030716170715601298,2.888690077447384,0.5235987755982988,0.49288260488269753,0.010276592964280584,5.625040944324301,3.0,0.0
0.021,0.033743306032738896,3.0271353171375943,0.5235987755982988,0.4898554695655599,0.010769636892008626,5.408362606167889,3.0,0.0
0.022,0.03690833280860794,3.165026775869044,0.5235987755982988,0.48669044278969087,0.011260086584700383,5.195532087886519,3.0,0.0
0.023,0.040210699477373504,3.3023666687655675,0.5235987755982988,0.4833880761209253,0.011745710158909994,4.943192204730142,3.0,0.0
0.024,0.04364985667946401,3.439157202090505,0.5235987755982988,0.4799489189188348,0.012229233087443595,4.74057271108613,3.0,0.0
0.025,0.04722525725274615,3.575400573282143,0.5235987755982988,0.47637351834555264,0.012709555792901162,4.518820055727603,3.0,0.0
0.026000000000000002,0.050936356223735164,3.7110989709890143,0.5235987755982988,0.47266241937456366,0.013186236605739853,4.289773943157857,3.0,0.0
0.027,0.054782610798840226,3.8462545751050583,0.5235987755982988,0.4688161647994586,0.013658434497718091,4.046243290421464,3.0,0.0
0.028,0.05876348035564487,3.980869556804638,0.5235987755982988,0.46483529524265393,0.014126931752409798,3.8174450943246603,3.0,0.0
0.029,0.06287842643422228,4.11494607857742,0.5235987755982988,0.46072034916407656,0.014591406870502317,3.583508657499766,3.0,0.0
0.03,0.0671269127284854,4.2484862942631105,0.5235987755982988,0.45647186286981345,0.015051751257416932,3.3482636701701685,3.0,0.0
0.031,0.07150840507757145,4.3814923490860584,0.5235987755982988,0.45209037052072737,0.015506354180184114,3.0846690566935457,3.0,0.0
0.032,0.0760166824473921,4.508277369820651,0.5235987755982988,0.4475820931509067,0.015958799214713115,2.8862198026187427,2.8862198026187427,0.0
0.033,0.08063965626387867,4.622973816486572,0.5235987755982988,0.4429591193344201,0.016406828323973607,2.654591122904068,2.654591122904068,0.0
0.034,0.08536606209911728,4.726405835238598,0.5235987755982988,0.4382327134991815,0.01685049759398157,2.4384782803594494,2.4384782803594494,0.0
0.035,0.09018390361394268,4.8178415148254095,0.5235987755982988,0.43341487198435613,0.017288192764028328,2.2068260585553157,2.2068260585553157,0.0
0.036000000000000004,0.09508258996383996,4.898686349897274,0.5235987755982988,0.42851618563445887,0.017720622421829094,2.0023240226233296,2.0023240226233296,0.0
0.037,0.10005351444853879,4.970924484698828,0.5235987755982988,0.42354526114976004,0.01814923804537907,1.8366576040228466,1.8366576040228466,0.0
0.038,0.10508815035860565,5.03463591006686,0.5235987755982988,0.4185106252396932,0.018573516481366577,1.6719024661365482,1.6719024661365482,0.0
