time_s,q_ref_rad,q_rad,dq_ref_rad_s,dq_rad_s,q_measured_rad,dq_measured_rad_s,position_error_rad,velocity_error_rad_s,load_torque_nm,torque_unsat_nm,torque_cmd_nm,saturated,state_cost,input_cost,total_stage_cost,Q_position,Q_velocity,R_torque,K_position,K_velocity,closed_loop_pole_1_real,closed_loop_pole_1_imag,closed_loop_pole_2_real,closed_loop_pole_2_imag
2.000000000000000042e-02,5.235987755982988157e-01,3.107418223802638213e-02,0.000000000000000000e+00,2.921798102745408077e+00,3.085217381392745678e-02,2.932898810672771805e+00,-4.927466017843713519e-01,2.932898810672771805e+00,0.000000000000000000e+00,9.774662616719894004e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.570557664060006431e+01,1.061600325230015507e+01,4.632157989290021760e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
2.100000000000000130e-02,5.235987755982988157e-01,3.413592089586074685e-02,0.000000000000000000e+00,3.061738657834364830e+00,3.460640125833724240e-02,3.072508077495183176e+00,-4.889923743399615663e-01,3.072508077495183176e+00,0.000000000000000000e+00,9.355983285243867797e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.559422968842200419e+01,9.726047025973626248e+00,4.532027671439563221e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
2.199999999999999872e-02,5.235987755982988157e-01,3.733703178527785632e-02,0.000000000000000000e+00,3.201110889417108751e+00,3.829036141212868727e-02,3.176746943869277473e+00,-4.853084141861701006e-01,3.176746943869277473e+00,0.000000000000000000e+00,9.014760216478428845e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.541243044063260470e+01,9.029544640066911043e+00,4.444197508069951397e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
2.299999999999999961e-02,5.235987755982988157e-01,4.067694889083442455e-02,0.000000000000000000e+00,3.339917105556570842e+00,3.957687042222037682e-02,3.298576751637726900e+00,-4.840219051760784597e-01,3.298576751637726900e+00,0.000000000000000000e+00,8.714037499838068968e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.559929384723014323e+01,8.437161060953787484e+00,4.403645490818392716e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
2.400000000000000050e-02,5.235987755982988157e-01,4.415510849577665431e-02,0.000000000000000000e+00,3.478159604942227645e+00,4.416558986406947385e-02,3.464294020744538738e+00,-4.794331857342293279e-01,3.464294020744538738e+00,0.000000000000000000e+00,8.212759867839722006e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.551685884242348834e+01,7.494380516310969575e+00,4.301123935873445703e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
2.500000000000000139e-02,5.235987755982988157e-01,4.777094917270482272e-02,0.000000000000000000e+00,3.615840676928168129e+00,4.841901494293897323e-02,3.651176927363606328e+00,-4.751797606553598285e-01,3.651176927363606328e+00,0.000000000000000000e+00,7.677391268968619897e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.557468629224351986e+01,6.549148521870621131e+00,4.212383481411414010e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
2.600000000000000228e-02,5.235987755982988157e-01,5.152391177427582958e-02,0.000000000000000000e+00,3.752962601571006918e+00,5.202794357932452596e-02,3.756884344384368468e+00,-4.715708320189743175e-01,3.756884344384368468e+00,0.000000000000000000e+00,7.335484630862484146e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.547406312561397357e+01,5.978814974402190785e+00,4.145287810001616435e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
2.699999999999999969e-02,5.235987755982988157e-01,5.541343942394347244e-02,0.000000000000000000e+00,3.889527649667642528e+00,5.642476249982955605e-02,3.859904577368545642e+00,-4.671740130984692874e-01,3.859904577368545642e+00,0.000000000000000000e+00,6.973692680916583342e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.528082113049848090e+01,5.403598845318835941e+00,4.068441997581732039e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
2.800000000000000058e-02,5.235987755982988157e-01,5.943897750673633740e-02,0.000000000000000000e+00,4.025538082792864181e+00,5.969752136049352037e-02,4.008200653062622187e+00,-4.639012542378053161e-01,4.008200653062622187e+00,0.000000000000000000e+00,6.552192711654678092e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.539927025699963536e+01,4.770136592295631139e+00,4.016940684929526384e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
2.900000000000000147e-02,5.235987755982988157e-01,6.359997366007313913e-02,0.000000000000000000e+00,4.160996153336801839e+00,6.408013413893295929e-02,4.148439830992983524e+00,-4.595186414593658286e-01,4.148439830992983524e+00,0.000000000000000000e+00,6.111760063110272867e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.537624199554962701e+01,4.150401229892187516e+00,3.952664322544181630e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,3.248731700319058291e+01,2.125321342492560994e+00,9.827154891901237477e-01,0.000000000000000000e+00,9.050829387333805265e-01,0.000000000000000000e+00
