time_s,q_ref_rad,q_rad,dq_ref_rad_s,dq_rad_s,q_measured_rad,dq_measured_rad_s,position_error_rad,velocity_error_rad_s,load_torque_nm,torque_unsat_nm,torque_cmd_nm,saturated,state_cost,input_cost,total_stage_cost,Q_position,Q_velocity,R_torque,K_position,K_velocity,closed_loop_pole_1_real,closed_loop_pole_1_imag,closed_loop_pole_2_real,closed_loop_pole_2_imag
1.000000000000000021e-02,5.235987755982988157e-01,1.087683645888505102e-03,0.000000000000000000e+00,1.949272514448291138e-01,1.741358659638178857e-03,1.309181433504721936e-01,-5.218574169386606121e-01,1.309181433504721936e-01,0.000000000000000000e+00,3.863164300898086490e-01,3.863164300898086490e-01,0.000000000000000000e+00,3.576856176006379684e+01,1.658226490637044331e-02,3.578514402497016533e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
1.099999999999999936e-02,5.235987755982988157e-01,1.301367711100695794e-03,0.000000000000000000e+00,2.136840652121907713e-01,1.280914633672886700e-03,1.811530012636562437e-01,-5.223178609646259574e-01,1.811530012636562437e-01,0.000000000000000000e+00,3.807851853570195511e-01,3.807851853570195511e-01,0.000000000000000000e+00,3.583866211479900699e+01,1.611081748748663736e-02,3.585477293228649387e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
1.200000000000000025e-02,5.235987755982988157e-01,1.533452522357582788e-03,0.000000000000000000e+00,2.320848112568869026e-01,1.563185342291212223e-03,2.008085632567156442e-01,-5.220355902560076533e-01,2.008085632567156442e-01,0.000000000000000000e+00,3.782650405263131566e-01,3.782650405263131566e-01,0.000000000000000000e+00,3.580328926626927455e+01,1.589827120937481464e-02,3.581918753747864770e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
1.300000000000000114e-02,5.235987755982988157e-01,1.783735826167311914e-03,0.000000000000000000e+00,2.502833038097291851e-01,2.458816048123018110e-03,3.144330050193628878e-01,-5.211399595501757798e-01,3.144330050193628878e-01,0.000000000000000000e+00,3.642632030338266436e-01,3.642632030338266436e-01,0.000000000000000000e+00,3.570662379163213984e+01,1.474307567605142102e-02,3.572136686730819122e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
1.400000000000000029e-02,5.235987755982988157e-01,2.051435191910042435e-03,0.000000000000000000e+00,2.676993657427303441e-01,2.177473930495138054e-03,3.258347018524551109e-01,-5.214213016678036494e-01,3.258347018524551109e-01,0.000000000000000000e+00,3.631438928907462782e-01,3.631438928907462782e-01,0.000000000000000000e+00,3.574838433423545325e+01,1.465260966042731226e-02,3.576303694389588372e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
1.499999999999999944e-02,5.235987755982988157e-01,2.336423250340472976e-03,0.000000000000000000e+00,2.849880584304305686e-01,1.250737738307988560e-03,2.958922785893294827e-01,-5.223480378599908436e-01,2.958922785893294827e-01,0.000000000000000000e+00,3.673652923512015223e-01,3.673652923512015223e-01,0.000000000000000000e+00,3.586712873971654858e+01,1.499525089158708357e-02,3.588212399060813595e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
1.600000000000000033e-02,5.235987755982988157e-01,2.638843400955184076e-03,0.000000000000000000e+00,3.024201506147110585e-01,1.893212256102014615e-03,2.944032953207328940e-01,-5.217055633421967542e-01,2.944032953207328940e-01,0.000000000000000000e+00,3.670452552772233701e-01,3.670452552772233701e-01,0.000000000000000000e+00,3.577865675029902093e+01,1.496913549128022977e-02,3.579362588579029847e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
1.700000000000000122e-02,5.235987755982988157e-01,2.958608654355510906e-03,0.000000000000000000e+00,3.197652534003267988e-01,2.801193877309849332e-03,3.826367295407833158e-01,-5.207975817209890002e-01,3.826367295407833158e-01,0.000000000000000000e+00,3.560087808897988149e-01,3.560087808897988149e-01,0.000000000000000000e+00,3.568091005428473039e+01,1.408247245229341839e-02,3.569499252673702472e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
1.800000000000000211e-02,5.235987755982988157e-01,3.295090099484794619e-03,0.000000000000000000e+00,3.364814451292838515e-01,3.298340771498228883e-03,3.360304303286549832e-01,-5.203004348268005508e-01,3.360304303286549832e-01,0.000000000000000000e+00,3.610866464004535148e-01,3.610866464004535148e-01,0.000000000000000000e+00,3.559805922830886260e+01,1.448706291208068375e-02,3.561254629122094428e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
1.899999999999999953e-02,5.235987755982988157e-01,3.648476799904975913e-03,0.000000000000000000e+00,3.533867004201811657e-01,3.416027189013305307e-03,4.172174770596420723e-01,-5.201827484092854670e-01,4.172174770596420723e-01,0.000000000000000000e+00,3.514840051918828312e-01,3.514840051918828312e-01,0.000000000000000000e+00,3.560915948943703313e+01,1.372677843396972325e-02,3.562288626787100299e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
