time_s,q_ref_rad,q_rad,dq_ref_rad_s,dq_rad_s,q_measured_rad,dq_measured_rad_s,position_error_rad,velocity_error_rad_s,load_torque_nm,torque_unsat_nm,torque_cmd_nm,saturated,state_cost,input_cost,total_stage_cost,Q_position,Q_velocity,R_torque,K_position,K_velocity,closed_loop_pole_1_real,closed_loop_pole_1_imag,closed_loop_pole_2_real,closed_loop_pole_2_imag
1.000000000000000021e-02,5.235987755982988157e-01,8.248454238206021430e-03,0.000000000000000000e+00,1.490620206157772687e+00,8.902129251955695835e-03,1.426611098063415684e+00,-5.146966463463431563e-01,1.426611098063415684e+00,0.000000000000000000e+00,4.833696780896406864e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.487672976528123172e+02,2.596069396627586912e+02,6.083742373155710084e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
1.099999999999999936e-02,5.235987755982988157e-01,9.884827267666819808e-03,0.000000000000000000e+00,1.636373029460798545e+00,9.864374190239010715e-03,1.603841965512263990e+00,-5.137344014080598154e-01,1.603841965512263990e+00,0.000000000000000000e+00,4.776876479005641585e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.477065348013870789e+02,2.535394321741925978e+02,6.012459669755796767e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
1.200000000000000025e-02,5.235987755982988157e-01,1.166636119226852411e-02,0.000000000000000000e+00,1.781533924601703678e+00,1.169609401220215311e-02,1.750257676601532308e+00,-5.119026815860966417e-01,1.750257676601532308e+00,0.000000000000000000e+00,4.719435465268121277e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.454578615473766945e+02,2.474785678981169781e+02,5.929364294454936726e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
1.300000000000000114e-02,5.235987755982988157e-01,1.359246648777465323e-02,0.000000000000000000e+00,1.926105295506128412e+00,1.426754670973036029e-02,1.990254996715762115e+00,-5.093312288885684103e-01,1.990254996715762115e+00,0.000000000000000000e+00,4.629646117501611968e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.424085135008457996e+02,2.381513685921972296e+02,5.805598820930430293e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
1.400000000000000029e-02,5.235987755982988157e-01,1.566255602411159575e-02,0.000000000000000000e+00,2.070089536336943148e+00,1.578859476269669007e-02,2.128224872446668137e+00,-5.078101808356021429e-01,2.128224872446668137e+00,0.000000000000000000e+00,4.577594790263319169e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.406294990531473559e+02,2.328263784871764415e+02,5.734558775403238542e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
1.499999999999999944e-02,5.235987755982988157e-01,1.787604505564549182e-02,0.000000000000000000e+00,2.213489031533897311e+00,1.679035954361300653e-02,2.224393251692796447e+00,-5.068084160546858508e-01,2.224393251692796447e+00,0.000000000000000000e+00,4.541905626341370805e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.394808666894799671e+02,2.292100746510155602e+02,5.686909413404955558e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
1.600000000000000033e-02,5.235987755982988157e-01,2.023235121149859553e-02,0.000000000000000000e+00,2.356306155853105100e+00,1.948672006664542433e-02,2.348289300559126769e+00,-5.041120555316533913e-01,2.348289300559126769e+00,0.000000000000000000e+00,4.481689455171120784e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.361533436795351122e+02,2.231726708065779690e+02,5.593260144861130811e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
1.700000000000000122e-02,5.235987755982988157e-01,2.273089448590497053e-02,0.000000000000000000e+00,2.498543274406373804e+00,2.257347970885930852e-02,2.561414750546830099e+00,-5.010252958894395592e-01,2.561414750546830099e+00,0.000000000000000000e+00,4.393818861298894518e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.325442858839020346e+02,2.145071576211768161e+02,5.470514435050788506e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
1.800000000000000211e-02,5.235987755982988157e-01,2.537109722860534169e-02,0.000000000000000000e+00,2.640202742700370919e+00,2.537434790061877596e-02,2.639751727899742217e+00,-4.982244276976800501e-01,2.639751727899742217e+00,0.000000000000000000e+00,4.344645434719117105e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.290502482300918246e+02,2.097327105936185205e+02,5.387829588237103735e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
1.899999999999999953e-02,5.235987755982988157e-01,2.815238413528097297e-02,0.000000000000000000e+00,2.781286906675631165e+00,2.791993452438930323e-02,2.845117683315092183e+00,-4.956788410739095263e-01,2.845117683315092183e+00,0.000000000000000000e+00,4.264316642395914414e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.262285850433198675e+02,2.020488491846084855e+02,5.282774342279283246e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
2.000000000000000042e-02,5.235987755982988157e-01,3.107418223802638213e-02,0.000000000000000000e+00,2.921798102745408077e+00,3.085217381392745678e-02,2.932898810672771805e+00,-4.927466017843713519e-01,2.932898810672771805e+00,0.000000000000000000e+00,4.211304242207869919e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.226481846714175390e+02,1.970564824493111189e+02,5.197046671207286863e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
2.100000000000000130e-02,5.235987755982988157e-01,3.413592089586074685e-02,0.000000000000000000e+00,3.061738657834364830e+00,3.460640125833724240e-02,3.072508077495183176e+00,-4.889923743399615663e-01,3.072508077495183176e+00,0.000000000000000000e+00,4.136200791853357117e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.181810733391274084e+02,1.900906332280926563e+02,5.082717065672200647e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
2.199999999999999872e-02,5.235987755982988157e-01,3.733703178527785632e-02,0.000000000000000000e+00,3.201110889417108751e+00,3.829036141212868727e-02,3.176746943869277473e+00,-4.853084141861701006e-01,3.176746943869277473e+00,0.000000000000000000e+00,4.071203871963550824e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.137574198247948516e+02,1.841633440787889526e+02,4.979207639035838042e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
2.299999999999999961e-02,5.235987755982988157e-01,4.067694889083442455e-02,0.000000000000000000e+00,3.339917105556570842e+00,3.957687042222037682e-02,3.298576751637726900e+00,-4.840219051760784597e-01,3.298576751637726900e+00,0.000000000000000000e+00,4.025814892113829302e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.124705041265218028e+02,1.800798393951720300e+02,4.925503435216938328e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
2.400000000000000050e-02,5.235987755982988157e-01,4.415510849577665431e-02,0.000000000000000000e+00,3.478159604942227645e+00,4.416558986406947385e-02,3.464294020744538738e+00,-4.794331857342293279e-01,3.464294020744538738e+00,0.000000000000000000e+00,3.935325401227625264e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.071632561755693587e+02,1.720754001505263204e+02,4.792386563260956791e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
2.500000000000000139e-02,5.235987755982988157e-01,4.777094917270482272e-02,0.000000000000000000e+00,3.615840676928168129e+00,4.841901494293897323e-02,3.651176927363606328e+00,-4.751797606553598285e-01,3.651176927363606328e+00,0.000000000000000000e+00,3.842609725236592766e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.024224911027857274e+02,1.640627722275871463e+02,4.664852633303728453e+02,1.313122540004697612e+03,4.444444444444444198e-01,1.111111111111111049e-01,1.012756836484594771e+02,2.656145691334555803e+00,9.296269846658351543e-01,1.272852776315159216e-02,9.296269846658351543e-01,-1.272852776315159216e-02
