time_s,q_ref_rad,q_rad,dq_ref_rad_s,dq_rad_s,q_measured_rad,dq_measured_rad_s,position_error_rad,velocity_error_rad_s,load_torque_nm,torque_unsat_nm,torque_cmd_nm,saturated,state_cost,input_cost,total_stage_cost,Q_position,Q_velocity,R_torque,K_position,K_velocity,closed_loop_pole_1_real,closed_loop_pole_1_imag,closed_loop_pole_2_real,closed_loop_pole_2_imag
1.000000000000000021e-02,5.235987755982988157e-01,8.248454238206021430e-03,0.000000000000000000e+00,1.490620206157772687e+00,8.902129251955695835e-03,1.426611098063415684e+00,-5.146966463463431563e-01,1.426611098063415684e+00,0.000000000000000000e+00,4.308082996102220008e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.569081745532832173e+01,2.062175455700564441e+01,5.631257201233396614e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
1.099999999999999936e-02,5.235987755982988157e-01,9.884827267666819808e-03,0.000000000000000000e+00,1.636373029460798545e+00,9.864374190239010715e-03,1.603841965512263990e+00,-5.137344014080598154e-01,1.603841965512263990e+00,0.000000000000000000e+00,4.152439986922294324e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.579957710027400708e+01,1.915861982776802819e+01,5.495819692804203527e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
1.200000000000000025e-02,5.235987755982988157e-01,1.166636119226852411e-02,0.000000000000000000e+00,1.781533924601703678e+00,1.169609401220215311e-02,1.750257676601532308e+00,-5.119026815860966417e-01,1.750257676601532308e+00,0.000000000000000000e+00,4.012823060614103099e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.577114692853871247e+01,1.789194323977370971e+01,5.366309016831242218e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
1.300000000000000114e-02,5.235987755982988157e-01,1.359246648777465323e-02,0.000000000000000000e+00,1.926105295506128412e+00,1.426754670973036029e-02,1.990254996715762115e+00,-5.093312288885684103e-01,1.990254996715762115e+00,0.000000000000000000e+00,3.788557689806953732e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.582529733086540347e+01,1.594796596555044843e+01,5.177326329641584834e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
1.400000000000000029e-02,5.235987755982988157e-01,1.566255602411159575e-02,0.000000000000000000e+00,2.070089536336943148e+00,1.578859476269669007e-02,2.128224872446668137e+00,-5.078101808356021429e-01,2.128224872446668137e+00,0.000000000000000000e+00,3.659176573937831911e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.587468634839499515e+01,1.487730355472823263e+01,5.075198990312323133e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
1.499999999999999944e-02,5.235987755982988157e-01,1.787604505564549182e-02,0.000000000000000000e+00,2.213489031533897311e+00,1.679035954361300653e-02,2.224393251692796447e+00,-5.068084160546858508e-01,2.224393251692796447e+00,0.000000000000000000e+00,3.569616842489263142e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.592725680421857959e+01,1.415796044687001931e+01,5.008521725108860068e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
1.600000000000000033e-02,5.235987755982988157e-01,2.023235121149859553e-02,0.000000000000000000e+00,2.356306155853105100e+00,1.948672006664542433e-02,2.348289300559126769e+00,-5.041120555316533913e-01,2.348289300559126769e+00,0.000000000000000000e+00,3.439271804004709665e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.582111942360170787e+01,1.314287837980201168e+01,4.896399780340372132e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
1.700000000000000122e-02,5.235987755982988157e-01,2.273089448590497053e-02,0.000000000000000000e+00,2.498543274406373804e+00,2.257347970885930852e-02,2.561414750546830099e+00,-5.010252958894395592e-01,2.561414750546830099e+00,0.000000000000000000e+00,3.231567227919955432e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.587876679811776626e+01,1.160336305396251610e+01,4.748212985208028414e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
1.800000000000000211e-02,5.235987755982988157e-01,2.537109722860534169e-02,0.000000000000000000e+00,2.640202742700370919e+00,2.537434790061877596e-02,2.639751727899742217e+00,-4.982244276976800501e-01,2.639751727899742217e+00,0.000000000000000000e+00,3.137486611389005198e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.569234049698906119e+01,1.093758026293918206e+01,4.662992075992823970e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
1.899999999999999953e-02,5.235987755982988157e-01,2.815238413528097297e-02,0.000000000000000000e+00,2.781286906675631165e+00,2.791993452438930323e-02,2.845117683315092183e+00,-4.956788410739095263e-01,2.845117683315092183e+00,0.000000000000000000e+00,2.941908246448744269e+00,2.941908246448744269e+00,0.000000000000000000e+00,3.586073635709689000e+01,9.616471256136806645e+00,4.547720761323369487e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111160e+00,1.064409385461222790e+01,8.204032730792543138e-01,9.771240581634209610e-01,3.770047985912192059e-03,9.771240581634209610e-01,-3.770047985912192059e-03
