time_s,q_ref_rad,q_true_rad,q_measured_rad,q_hat_rad,dq_true_rad_s,dq_raw_rad_s,dq_filtered_rad_s,dq_hat_rad_s,q_control_estimate_rad,dq_control_estimate_rad_s,q_estimation_error_rad,dq_estimation_error_rad_s,q_control_estimation_error_rad,dq_control_estimation_error_rad_s,y_hat_rad,innovation_rad,torque_unsat_nm,torque_cmd_nm,saturated
0.001,0.5235987755982988,0.3497156263071748,0.3483737204707123,0.274270529931938,0.6497759083088757,0.0,0.0,34.28853149963985,0.0,0.0,0.07544509637523678,-33.63875559133098,0.3497156263071748,0.6497759083088757,0.0,0.3483737204707123,17.010319405344383,3.0,True
0.002,0.5235987755982988,0.35021095686252984,0.34992556435634936,0.36795958591613503,0.4953305553550681,1.5518438856370609,0.15518438856370606,41.41147675593723,0.274270529931938,34.28853149963985,-0.01774862905360519,-40.91614620058216,0.07594042693059183,-33.793200944284784,0.274270529931938,0.07565503442441135,-64.7741420441006,-3.0,True
0.003,0.5235987755982988,0.35055246929500355,0.3485560999378884,0.39393937185100875,0.34151243247372354,-1.369464418460975,0.0027195078612379797,39.19079818640683,0.36795958591613503,41.41147675593723,-0.04338690255600519,-38.84928575393311,-0.01740711662113148,-41.06996432346351,0.36795958591613503,-0.01940348597824665,-82.95639568020384,-3.0,True
0.004,0.5235987755982988,0.3507407882873754,0.35177050989238295,0.39978502321714476,0.18831899237185915,3.214409954494568,0.32388855252457094,34.74834776659955,0.39393937185100875,39.19079818640683,-0.04904423492976934,-34.56002877422769,-0.04319858356363332,-39.00247919403497,0.39393937185100875,-0.04216886195862579,-79.08075366290629,-3.0,True
0.005,0.5235987755982988,0.3507765359854769,0.3512978055287435,0.3962242404272748,0.03574769810150247,-0.47270436363944235,0.2442292609081696,29.70476862458262,0.39978502321714476,34.74834776659955,-0.045447704441797854,-29.669020926481117,-0.04900848723166784,-34.71260006849805,0.39978502321714476,-0.04848721768840125,-69.82902850174665,-3.0,True
0.006,0.5235987755982988,0.3506603320084946,0.35052167647601457,0.38982182529839127,-0.11620397698232168,-0.7761290527289466,0.14219342954445802,24.954498175474455,0.3962242404272748,29.70476862458262,-0.039161493289896654,-25.07070215245678,-0.045563908418780164,-29.820972601564943,0.3962242404272748,-0.04570256395126021,-58.994121829393734,-3.0,True
0.007,0.5235987755982988,0.3503927934592312,0.3503881048646795,0.38361279524180325,-0.2675385492634334,-0.13357161133509265,0.11461692545650295,20.83776233215543,0.38982182529839127,24.954498175474455,-0.03322000178257206,-21.105300881418867,-0.03942903183916008,-25.22203672473789,0.38982182529839127,-0.039433720433711794,-48.69027337141437,-3.0,True
0.008,0.5235987755982988,0.349974534934325,0.3506579398368186,0.3783947019211685,-0.4182585249061702,0.2698349721391158,0.13013873012476423,17.372573357996274,0.38361279524180325,20.83776233215543,-0.028420166986843465,-17.790831882902445,-0.03363826030747824,-21.256020857061603,0.38361279524180325,-0.03295485540498466,-39.739172094473616,-3.0,True
0.009000000000000001,0.5235987755982988,0.34940616853442813,0.3497409572568076,0.37310372449587004,-0.5683663998968901,-0.9169825800109943,0.0254265991111884,14.342893103549844,0.3783947019211685,17.372573357996274,-0.023697555961441907,-14.911259503446734,-0.028988533386740345,-17.940939757893165,0.3783947019211685,-0.02865374466436088,-32.205010160063566,-3.0,True
0.01,0.5235987755982988,0.3486883038743428,0.34920902586259167,0.3685349159673729,-0.717864660085306,-0.5319313942159232,-0.030309200221522743,11.791829414090238,0.37310372449587004,14.342893103549844,-0.019846612093030125,-12.509694074175544,-0.02441542062152724,-15.06075776363515,0.37310372449587004,-0.023894698633278366,-25.59407639348788,-3.0,True
0.011,0.5235987755982988,0.34782154809311716,0.34931668158918366,0.365100924649638,-0.8667557812256529,0.10765572659199307,-0.016512707540171166,9.709350321536359,0.3685349159673729,11.791829414090238,-0.017279376556520842,-10.576106102762012,-0.02071336787425576,-12.65858519531589,0.3685349159673729,-0.01921823437818926,-20.023817957229394,-3.0,True
0.012,0.5235987755982988,0.3468065058640995,0.34827071311901253,0.3614682198659231,-1.0150422290176868,-1.0459684701711325,-0.11945828380326727,7.86931301551685,0.365100924649638,9.709350321536359,-0.01466171400182359,-8.884355244534536,-0.018294418785538502,-10.724392550554047,0.365100924649638,-0.016830211530625472,-15.48631953200464,-3.0,True
