time_s,q_ref_rad,q_true_rad,q_measured_rad,q_hat_rad,dq_true_rad_s,dq_hat_rad_s,position_error_rad,velocity_error_rad_s,P_qq,P_dqdq,kalman_gain_q,kalman_gain_dq,innovation_rad,innovation_variance,nis,torque_unsat_nm,torque_applied_nm,saturated,process_disturbance_nm,load_torque_nm
0.0,0.5235987755982988,0.3490658503988659,0.3483737204707123,0.3483388911365936,0.5,0.04545758502902429,0.0007269592622722865,0.4545424149709757,7.61467412682704e-07,0.9917865860197282,0.9999000230727173,0.13048511514474553,0.3483737204707123,0.007617192988079887,15.932936096607817,5.597111448809617,3.0,True,0.03608569253074123,0.0
0.001,0.5235987755982988,0.34971745232137025,0.3480625953967288,0.34818313978392657,0.6516019225043387,0.04071976036099553,0.0015343125374436828,0.6108821621433431,5.305784271424282e-07,0.5966966810890224,0.6967144919209628,392.6220506318369,-0.0003974617447475848,2.510979025309414e-06,0.06291404147365498,5.6122407922613355,3.0,True,0.20936575651630412,0.0
0.002,0.5235987755982988,0.3505288088305066,0.35108582607187466,0.35023133981198395,0.8113565091363534,1.1916419487258785,0.00029746901852262253,-0.3802854395895251,5.279934912834208e-07,0.27227134401963166,0.6933201543800336,358.7578658437631,0.002786248500169064,2.4831874684405127e-06,3.126296666425181,3.099620778183762,3.0,True,-0.043807122782904516,0.0
0.003,0.5235987755982988,0.3514864600384519,0.35121423289463677,0.3513162531799785,0.9576512079453474,1.2656049538911145,0.00017020685847340955,-0.3079537459457671,4.861667268387282e-07,0.13021415173069523,0.6383964872122407,257.70113730159477,-0.00028213300406071395,2.1060181180091426e-06,0.03779598632112874,2.907179700244161,2.907179700244161,False,0.04557530516682185,0.0
0.004,0.5235987755982988,0.3525896378526322,0.3523560601751148,0.3524837745379634,1.1031778141802888,1.3528026730496776,0.00010586331466877485,-0.2496248588693888,4.337229713026922e-07,0.06950466880683334,0.5695314097353757,183.64188937671324,-0.00029668683322542355,1.7691036388941263e-06,0.0497557492247056,2.6839268902349427,2.6839268902349427,False,-0.03388632917448204,0.0
0.005,0.5235987755982988,0.3538224332570983,0.35445081097193915,0.3541798832161894,1.2327954044660794,1.556986923438812,-0.000357449959091094,-0.3241915189727327,3.8583828208698185e-07,0.040820855064540806,0.5066529450051065,134.9872948298166,0.0005491626087695822,1.54362642232587e-06,0.1953708271047901,2.1948677247806816,2.1948677247806816,False,0.07720578086606548,0.0
0.006,0.5235987755982988,0.355165193900147,0.35510923171918085,0.35548089096011537,1.3427606430487387,1.5917480464944747,-0.0003156970599683673,-0.248987403445736,3.4527842160918066e-07,0.025827496538766925,0.4533928779922602,102.60977074967238,-0.0006799385261746504,1.3932192223722768e-06,0.3318332046764009,2.0787229170609423,2.0787229170609423,False,-0.012821484477879291,0.0
0.007,0.5235987755982988,0.3566070404399498,0.3567474664224856,0.3569687861778002,1.441846539802807,1.6601925916783047,-0.0003617457378504163,-0.2183460518754976,3.114521688757983e-07,0.0173108703597534,0.40897486308416026,80.32409150679374,-0.000374467584356053,1.2885129614634532e-06,0.10882775410671332,1.8849185408000926,1.8849185408000926,False,-0.09210275917783584,0.0
0.008,0.5235987755982988,0.35813375174566076,0.3577814131719582,0.35834162642910117,1.5267113057109796,1.6911760712911863,-0.00020787468344041216,-0.16446476558020673,2.8316852640827e-07,0.012141268618656036,0.37183497464661475,64.44694832978925,-0.000891824973585198,1.2123303888788648e-06,0.6560520059599941,1.774468793875398,1.774468793875398,False,0.08223902703096271,0.0
0.009000000000000001,0.5235987755982988,0.3597482162419215,0.35963434852404613,0.35992442697124916,1.6144644962607173,1.7507150868905719,-0.0001762107293276638,-0.13625059062985456,2.593213222130404e-07,0.008831700536939479,0.34052067330176417,52.781874470219876,-0.00043985980372629463,1.1547648556013617e-06,0.16754635889345496,1.5965083103454432,1.5965083103454432,False,-0.20616392635150851,0.0
0.01,0.5235987755982988,0.36142647854745846,0.36100997429209336,0.36149161665805435,1.6782623055369819,1.793369987825385,-6.513811059588592e-05,-0.11510768228840318,2.390158524667836e-07,0.006619134752781676,0.31385710329257094,43.98066410278117,-0.0007019563538036011,1.1098905973102178e-06,0.4439561194944724,1.4549391508674079,1.4549391508674079,False,0.09849324079403066,0.0
0.011,0.5235987755982988,0.3631765321744106,0.362973827215985,0.36321794895294723,1.7500536269521199,1.846772340418953,-4.1416778536640386e-05,-0.09671871346683325,2.2155604473509964e-07,0.005086095983599995,0.29093023621594843,37.187260738754915,-0.00034428451110291025,1.0740036994423316e-06,0.11036444720527191,1.2853580866439533,1.2853580866439533,False,-0.022309921535448505,0.0
0.012,0.5235987755982988,0.36498339149467157,0.3655434996157459,0.3652154314741376,1.806859320261006,1.91852698555958,-0.0002320399794660255,-0.11166766529857397,2.0640473655515015e-07,0.003991593760063229,0.27103471193429923,31.840054497763674,0.0004500463149333389,1.0446911011188431e-06,0.1938771043116573,1.067963560029356,1.067963560029356,False,0.27369154573731536,0.0
0.013000000000000001,0.5235987755982988,0.36685080349165056,0.3662284289660492,0.3669215307099403,1.867411996978974,1.939090620918434,-7.07272182897678e-05,-0.07167862393946,1.9314593643620263e-07,0.003190082102871539,0.2536242826446922,27.55947638044181,-0.0009286231153755597,1.0203219796126394e-06,0.8451654552587351,0.9688326402095235,0.9688326402095235,False,0.20223102201511464,0.0
0.014,0.5235987755982988,0.36876988995364235,0.36769650131507864,0.36859889496672316,1.9190864619917811,1.951627965097735,0.0001709949869191929,-0.03254150310595394,1.8145484714566183e-07,0.002590207655016186,0.23827244978007558,24.0820775901235,-0.0011846672099282696,9.997584428276227e-07,1.4037754903173243,0.887693690707156,0.887693690707156,False,0.02624664341105609,0.0
0.015,0.5235987755982988,0.37072743002417263,0.3697068229834347,0.37037531385145417,1.9575400705302963,1.9702504369658937,0.00035211617271846407,-0.01271036643559742,1.7107534882136333e-07,0.0021326997038896597,0.22464289657649822,21.220632152488335,-0.0008621715917321304,9.82184268518676e-07,0.7568232127266871,0.7904038703570793,0.7904038703570793,False,0.20271872767562807,0.0
0.016,0.5235987755982988,0.3727272743303366,0.3734550094303782,0.3725938668650463,1.9998443061639446,2.0227803210014486,0.00013340746529028058,-0.02293601483750396,1.6180338004162205e-07,0.001777979993743224,0.21246766538160017,18.8392586311539,0.0010934694710016402,9.669997230472813e-07,1.2364796550765345,0.6066861516567039,0.6066861516567039,False,0.17065751769826024,0.0
0.017,0.5235987755982988,0.37475833218598315,0.3739855587268549,0.374498427795738,2.0310578556465457,2.0344045140121607,0.000259904390245147,-0.003346658365614985,1.5347469851029686e-07,0.0014989450284999192,0.20153108593429614,16.83747529764533,-0.0006423156366496818,9.537547875083666e-07,0.43257384653606984,0.5201069314545128,0.5201069314545128,False,0.10268325382271026,0.0
0.018000000000000002,0.5235987755982988,0.3768126560863092,0.376359731512946,0.3765069442060362,2.054323900326062,2.0496671586095014,0.00030571188027300744,0.004656741716560386,1.4595582439299214e-07,0.001276616215116775,0.19165788285540544,15.139722212496252,-0.0001821168165902498,9.421054938432067e-07,0.035204693212930724,0.42241759782143706,0.42241759782143706,False,-0.06860779667279139,0.0
0.019,0.5235987755982988,0.3788765405537783,0.3793185775447255,0.37870115199138615,2.0638844674690726,2.073032706703297,0.0001753885623921314,-0.009148239234224587,1.3913728539225178e-07,0.0010974385154176106,0.18270430560363216,13.688317907077515,0.000755449413930076,9.317846095215596e-07,0.6124846999783917,0.3014743758851237,0.3014743758851237,False,0.13150772587030599,0.0
0.02,0.5235987755982988,0.38095395305110513,0.38113234334192814,0.3808395195008801,2.0774124973268684,2.084267687223901,0.00011443355022505708,-0.006855189897032599,1.329285313940654e-07,0.0009515575125229037,0.17455145078326936,12.438626458522966,0.00035474511564159705,9.225814863802249e-07,0.1364043165068519,0.208126608851944,0.208126608851944,False,-0.0941980651515898,0.0
0.021,0.5235987755982988,0.38302869383751725,0.3823080329721786,0.3828217542135332,2.0747407864121024,2.079326542852762,0.0002069396239840482,-0.004585756440659505,1.272540682942167e-07,0.0008316939870320589,0.16710018538443305,11.355678752270071,-0.0006167863557416386,9.143279132776244e-07,0.41607108686568095,0.15423064095557226,0.15423064095557226,False,0.21664755387378495,0.0
0.022,0.5235987755982988,0.3851137759721499,0.3856320915581842,0.38501796944909356,2.085082134632641,2.0863021741829058,9.580652305635207e-05,-0.0012200395502648398,1.2205048971980983e-07,0.0007323928444285337,0.1602672490696939,10.41176986545703,0.0007313304243644625,9.068879933801415e-07,0.5897577137476926,0.06805604224737216,0.06805604224737216,False,0.10795919046425882,0.0
0.023,0.5235987755982988,0.387199296969035,0.38910474983246474,0.3874101852640517,2.085520996885066,2.1004814105889222,-0.00021088829501669792,-0.014960413703856368,1.1726417619486252e-07,0.0006495120543084336,0.15398223289655627,9.584723832580266,0.002002989339354888,9.001507758804036e-07,4.456993651586177,-0.03979606502717292,-0.03979606502717292,False,-0.1223794422953491,0.0
0.024,0.5235987755982988,0.3892681418619848,0.3915016901443861,0.38980122213925966,2.0688448929497594,2.1076389695744067,-0.0005330802772748888,-0.03879407662464729,1.1284949518180579e-07,0.000579868721363527,0.1481852157513807,8.856622463855276,0.001996288438015803,8.940248086190761e-07,4.457558100553298,-0.13268655083037206,-0.13268655083037206,False,0.4726362200309775,0.0
