time_s,q_ref_rad,q_true_rad,q_measured_rad,q_hat_rad,dq_true_rad_s,dq_hat_rad_s,position_error_rad,velocity_error_rad_s,P_qq,P_dqdq,kalman_gain_q,kalman_gain_dq,innovation_rad,innovation_variance,nis,torque_unsat_nm,torque_applied_nm,saturated,process_disturbance_nm,load_torque_nm
0.0,0.5235987755982988,0.3490658503988659,0.3483737204707123,0.34802574024006416,0.5,0.04541789999261078,0.0010401101588017325,0.4545821000073892,7.607828660844717e-06,0.9918383375221667,0.9990011295048951,0.1303712000183121,0.3483737204707123,0.007624046892952983,15.918612623800193,5.60736922470987,3.0,True,0.03608569253074123,0.0
0.001,0.5235987755982988,0.34971745232137025,0.3480625953967288,0.3481021783890078,0.6516019225043387,0.1916031888069378,0.0016152739323624377,0.45999873369740085,4.038394130301666e-06,0.923807255356871,0.5302906357921786,60.86646413118606,-8.427124365673055e-05,1.621307999152065e-05,0.00043801933446119853,5.294195240058472,3.0,True,0.20936575651630412,0.0
0.002,0.5235987755982988,0.3505288088305066,0.35108582607187466,0.34955325181079816,0.8113565091363534,0.6200187227885976,0.0009755570197084174,0.19133778634775578,3.3192266010242063e-06,0.7753413835941667,0.4358551265188064,102.21972968825789,0.0027166324345365145,1.3499077723909486e-05,0.5467108150139928,4.336533079983296,3.0,True,-0.043807122782904516,0.0
0.003,0.5235987755982988,0.3514864600384519,0.35121423289463677,0.35065922831201424,0.9576512079453474,0.8816719501967709,0.0008272317264376716,0.0759792577485765,3.241968777144005e-06,0.5888955545978051,0.4257102275259259,116.58241715574336,0.0009664190609411927,1.3260614866707396e-05,0.0704315607336811,3.7445056822475595,3.0,True,0.04557530516682185,0.0
0.004,0.5235987755982988,0.3525943347608275,0.3523607570833101,0.35193097979464455,1.1078747223756051,1.1125327841104968,0.0006633549661829719,-0.004658061734891694,3.2271978409254568e-06,0.4207768445909471,0.423770622597371,111.19688513787544,0.0007458441126393378,1.321597924943452e-05,0.04209173076467741,3.2125364312195983,3.0,True,-0.03388632917448204,0.0
0.005,0.5235987755982988,0.35384780198240523,0.3544761796972461,0.3536770458560746,1.253467221577701,1.3919130020009425,0.00017075612633060677,-0.13844578042324152,3.1377287740206524e-06,0.29453631986508055,0.4120222377587825,97.40886933013815,0.0013591225595426804,1.2951910741725447e-05,0.14262097451821706,2.5620386898206213,2.5620386898206213,False,0.07720578086606548,0.0
0.006,0.5235987755982988,0.3552297301366762,0.35517376795571004,0.35514769022560566,1.3819281542709771,1.519185934650593,8.203991107053055e-05,-0.13725778037961578,2.985896670861753e-06,0.20726273658718347,0.3920848220633556,82.34771018583429,4.289698801873687e-05,1.252713498701521e-05,0.00014689325077019068,2.243765519906789,2.243765519906789,False,-0.012821484477879291,0.0
0.007,0.5235987755982988,0.3567189366346144,0.35685936261715023,0.3567716648179185,1.4892064979381963,1.6359029917425414,-5.272818330409601e-05,-0.14669649380434513,2.8063570590336163e-06,0.1484348759251582,0.3685090709518335,68.87582827170428,0.00013887420261743388,1.2059453500220989e-05,0.0015992469436757366,1.9429456900507538,1.9429456900507538,False,-0.09210275917783584,0.0
0.008,0.5235987755982988,0.35829575186066553,0.357943413286963,0.3582777064440678,1.5768152260511348,1.697981751753144,1.8045416597722852e-05,-0.12116652570200914,2.623002461668213e-06,0.10865346169078856,0.34443236549043377,57.67251646863141,-0.0005099293185132914,1.1616551967768916e-05,0.02238425916751362,1.7620811247560333,1.7620811247560333,False,0.08223902703096271,0.0
0.009000000000000001,0.5235987755982988,0.3599594899534402,0.3598456222355648,0.3599617507485485,1.663738092774635,1.7717667147058993,-2.2607951083442046e-06,-0.10802862193126428,2.448067148906086e-06,0.08132372696697233,0.32146121526736177,48.59927743601634,-0.0001711449891982908,1.1223286960182229e-05,0.0026098065060262427,1.5505542870704363,1.5505542870704363,False,-0.20616392635150851,0.0
