time_s,q_ref_rad,q_true_rad,q_measured_rad,q_hat_rad,dq_true_rad_s,dq_hat_rad_s,position_error_rad,velocity_error_rad_s,P_qq,P_dqdq,kalman_gain_q,kalman_gain_dq,innovation_rad,innovation_variance,nis,torque_unsat_nm,torque_applied_nm,saturated,process_disturbance_nm,load_torque_nm
0.0,0.5235987755982988,0.3490658503988659,0.3483737204707123,0.34833889113724387,0.5,0.045470583093896115,0.0007269592616220288,0.4545294169061039,7.614674126841254e-07,0.9923545699586823,0.9999000230745839,0.1305224258375678,0.3483737204707123,0.0076171931302867315,15.932935799152766,5.597083823723808,3.0,True,0.03608569253074123,0.0
0.001,0.5235987755982988,0.34971745232137025,0.3480625953967288,0.3481831097404,0.6516019225043387,0.040637278747559624,0.0015343425809702382,0.6109646437567791,5.306435271720727e-07,0.5972706271559487,0.6967999762372438,392.8493198406002,-0.0003974747171046622,2.5116869715770656e-06,0.06290041415401107,5.612417068228305,3.0,True,0.20936575651630412,0.0
0.002,0.5235987755982988,0.3505288088305066,0.35108582607187466,0.3502316921022092,0.8113565091363534,1.1922996160443875,0.00029711672829735303,-0.3809431069080341,5.280991938657802e-07,0.272816335242707,0.6934589548234664,359.00891206533964,0.0027863608580493415,2.484311844856558e-06,3.1251337658528686,3.09821157883125,3.0,True,-0.043807122782904516,0.0
0.003,0.5235987755982988,0.3514864600384519,0.35121423289463677,0.35131656094259534,0.9576512079453474,1.2659040640146715,0.0001698990958565738,-0.30825285606932407,4.863199258185105e-07,0.13087659254208514,0.6385976562456985,258.0400778600864,-0.00028314162795844977,2.107190400470964e-06,0.038045532793355125,2.9065339967331156,2.9065339967331156,False,0.04557530516682185,0.0
0.004,0.5235987755982988,0.3525896051786361,0.35235602750111866,0.35248390360316584,1.103145140184183,1.3527975118114821,0.00010570157547024062,-0.24965237162729914,4.3399520595501617e-07,0.07033827295272593,0.5698888871935126,184.16696942148633,-0.0002973094585089209,1.770573990747828e-06,0.04992330994398811,2.6839336665424884,2.6839336665424884,False,-0.03388632917448204,0.0
0.005,0.5235987755982988,0.35382236838469683,0.3544507460995377,0.35418026950633286,1.232763206060726,1.5573953455494658,-0.0003579011216360284,-0.3246321394887397,3.863348221150817e-07,0.041844074169172865,0.5073049629080191,135.78647192199693,0.0005489736507217069,1.5456692114489462e-06,0.1949783737389745,2.193987147021817,2.193987147021817,False,0.07720578086606548,0.0
0.006,0.5235987755982988,0.35516505240096197,0.3551090902199958,0.35548048284134004,1.3426840162651117,1.5912302016028181,-0.0003154304403780728,-0.24854618533770645,3.46134919748323e-07,0.027047449094395423,0.45451756500424,103.76486297658168,-0.0006808516599569048,1.3960917906965986e-06,0.3320404761027739,2.0798367625453094,2.0798367625453094,False,-0.012821484477879291,0.0
0.007,0.5235987755982988,0.35660687898817,0.35674730497070584,0.35696751175504887,1.4418265872080345,1.6591982234136033,-0.0003606327668788656,-0.21737163620556887,3.1283448300877636e-07,0.01873016420326917,0.4107900109295408,81.91328971960448,-0.00037373226596248976,1.292482414746883e-06,0.10806785843102631,1.8870732954712786,1.8870732954712786,False,-0.09210275917783584,0.0
0.008,0.5235987755982988,0.3581336794575703,0.35778134088386776,0.3583377527298811,1.526800469400317,1.6885655364169376,-0.00020407327231081185,-0.16176506701662063,2.852717397253259e-07,0.013760190650716372,0.37459675145967886,66.54536544782077,-0.0008896849309817378,1.2176840322531088e-06,0.6500366724456231,1.780142865453497,1.780142865453497,False,0.08223902703096271,0.0
0.009000000000000001,0.5235987755982988,0.3597485198757213,0.35963465215784596,0.3599186191722145,1.6148404181510405,1.7475913520302448,-0.000170099296493198,-0.13275093387920434,2.623677248383905e-07,0.010649001306102942,0.3445209732550409,55.46122137003458,-0.0004332205955981938,1.161812229520932e-06,0.16154080640711005,1.6033359305207133,1.6033359305207133,False,-0.20616392635150851,0.0
0.01,0.5235987755982988,0.36142750206883084,0.36101099781346574,0.3614820821252261,1.6789821931095295,1.7887302198237078,-5.45800563952481e-05,-0.10974802671417838,2.4325185736549993e-07,0.008632312887038252,0.31941949680464565,47.30848182376689,-0.0006921801455501142,1.1189617479361989e-06,0.4281767046795379,1.465109900216055,1.465109900216055,False,0.09849324079403066,0.0
0.011,0.5235987755982988,0.3631787873217085,0.3629760823632829,0.3632062909217254,1.7512852528776548,1.8419408967667894,-2.7503600016909324e-05,-0.09065564388913461,2.272479701287601e-07,0.007291484433833107,0.29840443174638903,41.2258825052155,-0.00032812145466593057,1.0854452107820195e-06,0.0991885061932504,1.2960051951088838,1.2960051951088838,False,-0.022309921535448505,0.0
0.012,0.5235987755982988,0.36498741203279045,0.36554752015386477,0.3652092916110209,1.8086247110819476,1.917156805026123,-0.0002218795782304439,-0.1085320939441754,2.1383340220307642e-07,0.006384368423838582,0.2807894602387498,36.64539791158301,0.00047027751144490537,1.0588603856105531e-06,0.2088669486329765,1.0710751016396074,1.0710751016396074,False,0.27369154573731536,0.0
0.013000000000000001,0.5235987755982988,0.36685673970176835,0.366234365176167,0.36690612927300487,1.8693276689778902,1.9331074470776424,-4.938957123651333e-05,-0.06377977809975222,2.0260009316344813e-07,0.005764250545219213,0.26603874893997537,33.179755052083614,-0.0009152582590262193,1.0375800471304324e-06,0.8073571605703789,0.9820491586332283,0.9820491586332283,False,0.20223102201511464,0.0
0.014,0.5235987755982988,0.36877840284033025,0.36770501420176654,0.3685670468168008,1.9216631385618992,1.939569386303818,0.00021135602352945204,-0.017906247741918735,1.9322357176455387e-07,0.0053386106190482785,0.25372622734425093,30.556530170629944,-0.0011551157854128302,1.0204613606568031e-06,1.3075384616729675,0.9143567065204881,0.9143567065204881,False,0.02624664341105609,0.0
0.015,0.5235987755982988,0.3707398583294346,0.3697192512886967,0.3703293907455779,1.9614554891043534,1.9548335736346303,0.00041046758385671067,0.0066219154697231275,1.854396734872668e-07,0.005047046013264127,0.24350501506724145,28.578378325539006,-0.00080653470152936,1.006673625912354e-06,0.6461858223230033,0.824661577527678,0.824661577527678,False,0.20271872767562807,0.0
0.016,0.5235987755982988,0.372745335667138,0.3734730707671796,0.37257661048323204,2.005477337703395,2.0203144009669205,0.00016872518390598223,-0.014837063263525518,1.790275654172916e-07,0.004848927585915281,0.23508513143161108,27.0983970997718,0.0011719739291058406,9.955925564528153e-07,1.3796034146714498,0.6124876376812951,0.6124876376812951,False,0.17065751769826024,0.0
0.017,0.5235987755982988,0.3747822972453377,0.37400952378620944,0.37447165151537876,2.0369615781996755,2.0274855440314514,0.0003106457299589249,0.009476034168224068,1.7379767838362977e-07,0.004716234000900217,0.22821764888603138,26.0045323798961,-0.0005987798613200646,9.867335633777857e-07,0.36335778535305013,0.5356818555307763,0.5356818555307763,False,0.10268325382271026,0.0
0.018000000000000002,0.5235987755982988,0.3768432890170386,0.3763903644436754,0.37648224026022903,2.060991771700936,2.0433402840093784,0.0003610487568095899,0.017651487691557666,1.6958341851488282e-07,0.004629252931328171,0.22268380926294257,25.209538270809656,-0.00011819619563885331,9.797088476243752e-07,0.014259686127540595,0.43666680435902006,0.43666680435902006,False,-0.06860779667279139,0.0
