time_s,q_ref_rad,q_true_rad,q_measured_rad,q_hat_rad,dq_true_rad_s,dq_hat_rad_s,position_error_rad,velocity_error_rad_s,P_qq,P_dqdq,kalman_gain_q,kalman_gain_dq,innovation_rad,innovation_variance,nis,torque_unsat_nm,torque_applied_nm,saturated,process_disturbance_nm,load_torque_nm
0.0,0.5235987755982988,0.3490658503988659,0.3483737204707123,0.12945956132523553,0.5,7.209965218548775,0.21960628907363036,-6.709965218548775,nan,nan,0.3716111569791016,20.69606515901051,0.3483737204707123,nan,nan,-2.5189673601332867,-2.5189673601332867,False,0.03608569253074123,0.0
0.001,0.5235987755982988,0.34943818062011867,0.3477833236954772,0.2150725867914111,0.3723302212527808,11.424381641554966,0.13436559382870755,-11.052051420302185,nan,nan,0.3716111569791016,20.69606515901051,0.21119206424174614,nan,nan,-14.257294028021375,-3.0,True,0.20936575651630412,0.0
0.002,0.5235987755982988,0.3496677866054616,0.3502248038468297,0.2724134224587752,0.22960598534291438,13.789308201632414,0.0772543641466864,-13.5597022162895,nan,nan,0.3716111569791016,20.69606515901051,0.12382680286617803,nan,nan,-21.146372825135007,-3.0,True,-0.043807122782904516,0.0
0.003,0.5235987755982988,0.3497424368874168,0.34947020974360166,0.30964842815467175,0.07465028195517168,14.893457628094083,0.040094008732745046,-14.818807346138911,nan,nan,0.3716111569791016,20.69606515901051,0.06337124223512913,nan,nan,-24.70271060015311,-3.0,True,0.04557530516682185,0.0
0.004,0.5235987755982988,0.34966728371311695,0.34943370603559953,0.33372535331047426,-0.07515317429986601,15.198953204000624,0.01594193040264269,-15.27410637830049,nan,nan,0.3716111569791016,20.69606515901051,0.02499782244638432,nan,nan,-26.134181567662985,-3.0,True,-0.03388632917448204,0.0
0.005,0.5235987755982988,0.34943891453027215,0.350067292245113,0.3492820528834531,-0.22836918284478547,15.01171601830666,0.0001568616468190509,-15.240085201151444,nan,nan,0.3716111569791016,20.69606515901051,0.0012496074212345332,nan,nan,-26.241637811350124,-3.0,True,0.07720578086606548,0.0
0.006,0.5235987755982988,0.3490635730777367,0.34900761089677057,0.3585465007504201,-0.3753414525354221,14.485211206877818,-0.009482927672683383,-14.860552659413239,nan,nan,0.3716111569791016,20.69606515901051,-0.015179916001997307,nan,nan,-25.423622953409076,-3.0,True,-0.012821484477879291,0.0
0.007,0.5235987755982988,0.34853730066145666,0.3486777266439925,0.3639154089199554,-0.5262724162800707,13.773149847849549,-0.015378108258498724,-14.29942226412962,nan,nan,0.3716111569791016,20.69606515901051,-0.024248810979376534,nan,nan,-24.084685171566754,-3.0,True,-0.09210275917783584,0.0
0.008,0.5235987755982988,0.34785669843473915,0.3475043598610366,0.36640659067274883,-0.6806022267174985,12.943282068152515,-0.01854989223800968,-13.623884294870013,nan,nan,0.3716111569791016,20.69606515901051,-0.03008046852143681,nan,nan,-22.401881279245295,-3.0,True,0.08223902703096271,0.0
0.009000000000000001,0.5235987755982988,0.3470312152303848,0.34691734751250947,0.36723345897903303,-0.8254832043543455,12.070211358672912,-0.020202243748648208,-12.895694563027257,nan,nan,0.3716111569791016,20.69606515901051,-0.03233047768457581,nan,nan,-20.573188199669318,-3.0,True,-0.20616392635150851,0.0
