timestamp_s,torque_command_nm,torque_applied_nm,position_true_rad,position_measured_rad,velocity_true_rad_s,velocity_est_rad_s,acceleration_true_rad_s2,acceleration_est_rad_s2,torque_predicted_nm,residual_nm
9.975,-0.03530659307753097,-0.03530659307753097,0.7500391143801144,0.7500585848732169,-2.9909248691399277,-2.9852210798102075,10.239327131207993,10.318409576727815,-0.035866464572290306,0.0005598714947593342
9.976,-0.03389706248756976,-0.03389706248756976,0.7470584583573266,0.7475590282922883,-2.9806560227877466,-2.9749269549091033,10.268846352181223,10.27861645774235,-0.03582555136610455,0.0019284888785347856
9.977,-0.0324871973472866,-0.0324871973472866,0.7440881005987627,0.7445266636321505,-2.97035775856396,-2.9646638468947235,10.298264223786656,10.260691310568024,-0.03535735303231829,0.0028701556850316903
9.978,-0.03107701157148282,-0.03107701157148282,0.7411280704206544,0.7415064460027944,-2.9600301781082785,-2.954405572287968,10.3275804556817,10.266861776203443,-0.03441599718757126,0.00333898561608844
9.979000000000001,-0.02966651907811954,-0.02966651907811954,0.7381783970373047,0.7378987459280223,-2.9496733833497513,-2.9441301233423185,10.356794758527137,10.288571256239939,-0.03316788472452361,0.0035013656464040685
9.98,-0.028255733788191413,-0.028255733788191413,0.735239109560799,0.7353847186028406,-2.9392874765057617,-2.933828429775491,10.385906843989435,10.314965209463304,-0.0318256115976914,0.003569877809499987
9.981,-0.026844669625578087,-0.026844669625578087,0.732310237000718,0.7321231605871671,-2.9288725600810177,-2.923500192923395,10.414916424744144,10.34258409192928,-0.030457143319073635,0.003612473693495547
9.982000000000001,-0.025433340516910007,-0.025433340516910007,0.7293918082638514,0.730022936814184,-2.918428736866539,-2.9131432615916357,10.44382321447857,10.374823589882594,-0.02899557350108501,0.003562232984175004
9.983,-0.024021760391442066,-0.024021760391442066,0.7264838521539128,0.7262056533797844,-2.907956109938645,-2.9027505457436344,10.472626927894051,10.413256873919838,-0.027409418282488773,0.0033876578910467074
9.984,-0.02260994318089704,-0.02260994318089704,0.7235863973712549,0.7235333074746942,-2.897454782657935,-2.892316747843802,10.501327280709727,10.454666707820127,-0.025761481542881267,0.003151538361984226
9.985,-0.021197902819340825,-0.021197902819340825,0.7206994725125866,0.7209470774822434,-2.8869248586682703,-2.8818412123280006,10.529923989664699,10.496310628694808,-0.024105607681408424,0.0029077048620675984
9.986,-0.019785653243038527,-0.019785653243038527,0.7178231060706909,0.7177727543781836,-2.8763664418957493,-2.8713241265864196,10.558416772521154,10.53596440490902,-0.022485523841784878,0.002699870598746351
9.987,-0.018373208390329705,-0.018373208390329705,0.7149573264341432,0.7145224345788058,-2.865779636547683,-2.86076928351819,10.586805348066513,10.567974249751218,-0.021012645433401915,0.0026394370430722104
9.988,-0.016960582201471636,-0.016960582201471636,0.7121021618870317,0.7118823567162729,-2.8551645471115656,-2.8501881780869245,10.615089436117149,10.589861241636964,-0.019736608920691345,0.002776026719219709
9.989,-0.015547788618511305,-0.015547788618511305,0.7092576406086777,0.70993640392615,-2.844521278354045,-2.8395895610349235,10.643268757520698,10.610876790868682,-0.018476298658896842,0.0029285100403855374
9.99,-0.014134841585157404,-0.014134841585157404,0.7064237906733578,0.7065934793415398,-2.8338499353198867,-2.828966424505194,10.67134303415831,10.64476477456643,-0.016961050080151367,0.0028262084949939627
9.991,-0.012721755046623522,-0.012721755046623522,0.7036006400500269,0.7037609253921038,-2.8231506233309385,-2.818300031485796,10.699311988948372,10.69786513218683,-0.015064768324101387,0.002343013277477865
9.992,-0.011308542949501713,-0.011308542949501713,0.7007882166020418,0.7011396459773785,-2.81242344798509,-2.807570694240824,10.72717534584867,10.76910229201381,-0.012807017361644303,0.0014984744121425905
9.993,-0.009895219241628034,-0.009895219241628034,0.6979865480868866,0.6982288828580299,-2.8016685151552307,-2.7967618269017707,10.754932829858959,10.852703408067516,-0.010299923274370426,0.00040470403274239265
9.994,-0.008481797871935301,-0.008481797871935301,0.6951956621558985,0.6945427056449848,-2.7908859309882064,-2.78586528742469,10.782584167024158,10.937229931116478,-0.0077676335599752965,-0.0007141643119600045
9.995000000000001,-0.0070682927903186156,-0.0070682927903186156,0.6924155863539947,0.6925442755843673,-2.7800758019037697,-2.7748873670395384,10.810129084436895,11.010825018486562,-0.005443670169287305,-0.0016246226210313106
9.996,-0.005654717947508873,-0.005654717947508873,0.6896463481194012,0.6891133929688754,-2.76923823459353,-2.7638436373877178,10.837567310239635,11.070771955157028,-0.0033826687571645348,-0.002272049190344338
9.997,-0.00424108729491589,-0.00424108729491589,0.6868879747833813,0.6873898483311643,-2.758373336019902,-2.752745823129225,10.864898573628324,11.12532777092881,-0.001423293690632652,-0.002817793604283238
9.998,-0.002827414784503502,-0.002827414784503502,0.6841404935699662,0.6844026161595463,-2.7474812134150475,-2.74159298184586,10.892122604854434,11.185041119346362,0.0006418399226973564,-0.0034692547072008584
9.999,-0.0014137143686454674,-0.0014137143686454674,0.6814039315956864,0.6812414575261355,-2.7365619742798195,-2.730375740890532,10.919239135227917,11.251581008712149,0.002846281895461598,-0.0042599962641070655
10.0,-5.51091059616309e-16,-5.51091059616309e-16,0.6786783158693036,0.6786298243733553,-2.7256157263827,-2.7190898198284366,10.94624789711925,11.315311823809534,0.00500100854282615,-0.005001008542826701
10.001,0.0014137143686443652,0.0014137143686443652,0.6759636732915448,0.6754314109976104,-2.7146425777587373,-2.7077451172429146,10.973148623963018,11.362136849979512,0.006828189988891016,-0.005414475620246651
10.002,0.0028274147845023996,0.0028274147845023996,0.6732600306548363,0.6727065787519022,-2.7036426367084774,-2.696365546128479,10.99994105026007,11.38282325003193,0.008144464324566527,-0.005317049540064128
10.003,0.004241087294914788,0.004241087294914788,0.6705674146430394,0.6705472616674091,-2.692616011796898,-2.6849794707428516,11.026624911579649,11.380302119129771,0.009005167933759528,-0.00476408063884474
10.004,0.005654717947507771,0.005654717947507771,0.667885851831187,0.668348375725085,-2.6815628118523347,-2.6736049418902197,11.05319994456298,11.366072958872,0.009634854045046663,-0.0039801360975388915
10.005,0.007068292790319112,0.007068292790319112,0.6652153686852216,0.6646748769984054,-2.6704831459654095,-2.6622473248251075,11.079665886925294,11.34708090974093,0.010169584518265952,-0.00310129172794684
10.006,0.0084817978719342,0.0084817978719342,0.6625559915617336,0.6626571285422828,-2.659377123487951,-2.650910780070738,11.106022477458348,11.322554746526224,0.010593870083993267,-0.0021120722120590678
10.007,0.009895219241626932,0.009895219241626932,0.6599077467077017,0.6599226660348696,-2.648244854031918,-2.639602215332055,11.13226945603315,11.292966393545358,0.010916433099596065,-0.0010212138579691332
10.008000000000001,0.011308542949502209,0.011308542949502209,0.6572706602602334,0.6573580623297722,-2.6370864474683153,-2.628324847283646,11.158406563602782,11.263872922687648,0.011246227892085013,6.231505741719628e-05
10.009,0.01272175504662242,0.01272175504662242,0.6546447582463073,0.654932526680951,-2.625902013926111,-2.617074469486678,11.184433542204383,11.24245108273805,0.011724633251734631,0.0009971217948877894
10.01,0.014134841585156302,0.014134841585156302,0.6520300665825162,0.6523470370986287,-2.614691663791149,-2.605839945118169,11.210350134962258,11.23393764034011,0.012455456120628084,0.0016793854645282182
10.011000000000001,0.0155477886185134,0.0155477886185134,0.6494266110748111,0.649561565752115,-2.6034555077050587,-2.5946065942059975,11.236156086090265,11.238918618981046,0.013451387022680915,0.0020964015958324853
10.012,0.016960582201470533,0.016960582201470533,0.646834417418247,0.6468427693864979,-2.592193656564165,-2.5833621078802067,11.261851140893762,11.253783942162539,0.01464246222062413,0.002318119980846403
10.013,0.018373208390328605,0.018373208390328605,0.6442535111967286,0.6444929381539383,-2.5809062215183918,-2.5720990263216725,11.287435045773089,11.27494432263914,0.015958738888722294,0.002414469501606311
10.014,0.019785653243037427,0.019785653243037427,0.6416839178827584,0.6416497018598534,-2.5695933139701665,-2.5608122192349287,11.31290754822544,11.301604020223238,0.01738498871902495,0.002400664524012476
10.015,0.021197902819339726,0.021197902819339726,0.6391256628371851,0.6394557216020963,-2.558255045573319,-2.549495818281226,11.338268396847653,11.334487637507266,0.01893592125044914,0.002261981568890587
10.016,0.02260994318089594,0.02260994318089594,0.6365787713089531,0.6367274061225616,-2.546891528231981,-2.5381432439599143,11.363517341338072,11.371187422455373,0.020564743641057703,0.0020451995398382376
10.017,0.02402176039144097,0.02402176039144097,0.6340432684348537,0.6335511580003114,-2.535502874099481,-2.526753443436316,11.38865413249997,11.403669302023575,0.022113648810227877,0.001908111581213092
10.018,0.0254333405169121,0.0254333405169121,0.6315191792392765,0.6314032524088709,-2.5240891955772375,-2.515335905355869,11.413678522243528,11.425878073896106,0.02346287710519689,0.0019704634117152092
10.019,0.02684466962557699,0.02684466962557699,0.6290065286339628,0.6295188865835253,-2.5126506053136497,-2.503901687288526,11.4385902635878,11.442168667549332,0.024697130671506383,0.002147538954070608
10.02,0.028255733788190306,0.028255733788190306,0.6265053414177598,0.6265277149987594,-2.5011872162029856,-2.4924515680207726,11.463389110664114,11.460654745799744,0.02597580265247504,0.002279931135715268
10.021,0.029666519078120034,0.029666519078120034,0.6240156422763755,0.6240818131226471,-2.4896991413842677,-2.48098037779693,11.488074818717944,11.481280560976886,0.027298210747674242,0.0023683083304457918
10.022,0.03107701157148172,0.03107701157148172,0.6215374557821354,0.6212632968879463,-2.4781864942401564,-2.4694890068988227,11.512647144111156,11.496960838240359,0.028525038984569207,0.0025519725869125147
10.023,0.0324871973472855,0.0324871973472855,0.6190708063937396,0.6190877249769698,-2.4666493883958314,-2.457986456120453,11.5371058443249,11.503231222328775,0.029567831155417952,0.0029193661918675493
10.024000000000001,0.033897062487570254,0.033897062487570254,0.6166157184560217,0.6167792763153929,-2.4550879377178694,-2.446482544454169,11.561450677961837,11.502138608921506,0.030466029320922353,0.0034310331666479003
10.025,0.035306593077529876,0.035306593077529876,0.6141722161997086,0.6141287562166222,-2.4435022563131215,-2.434982178902614,11.585681404747971,11.498362070219489,0.03131119760936812,0.003995395468161758
10.026,0.03671577520566967,0.03671577520566967,0.611740323741181,0.6120907716712527,-2.4318924585275856,-2.4234858203137337,11.609797785535969,11.494505928824427,0.03215448115634641,0.004561294049323261
10.027000000000001,0.03812459496393412,0.03812459496393412,0.6093200650822358,0.6090771600130189,-2.4202586589452784,-2.4119931670449684,11.633799582307049,11.490112449482885,0.03298690834159866,0.005137686622335456
10.028,0.039533038447834616,0.039533038447834616,0.6069114641098486,0.6071369159247372,-2.4086009723871054,-2.4005055954147707,11.657686558172845,11.484267567700186,0.0337904052987307,0.005742633149103914
10.029,0.04094109175660576,0.04094109175660576,0.6045145445959389,0.6046850216035451,-2.396919513909727,-2.38902463190957,11.68145847737871,11.477216614144217,0.03456967140467998,0.006371420351925783
10.03,0.04234874099332986,0.04234874099332986,0.6021293301971344,0.6020789071267324,-2.3852143988044214,-2.3775511621864838,11.7051151053054,11.467311934616246,0.035292254998253655,0.007056485995076203
10.031,0.04375597226508042,0.04375597226508042,0.5997558444545384,0.5995797550769946,-2.3734857425959497,-2.366090008040338,11.728656208471708,11.44942603290608,0.03585700144655446,0.00789897081852596
10.032,0.04516277168304653,0.04516277168304653,0.597394110793497,0.597329863481146,-2.3617336610414137,-2.3546523101206716,11.752081554536126,11.420123206612303,0.03619549928160196,0.00896727240144457
10.033,0.04656912536268909,0.04656912536268909,0.595044152523368,0.5951947003842218,-2.3499582701291137,-2.343249761627114,11.775390912300109,11.383187871024464,0.03638118768836007,0.010187937674329017
10.034,0.047975019423866616,0.047975019423866616,0.5927059928372905,0.5929047276979588,-2.338159686077404,-2.331885934378623,11.798584051709785,11.349491712667467,0.03662743914326916,0.011347580280597458
10.035,0.049380439990970734,0.049380439990970734,0.590379654811957,0.5912416352574188,-2.3263380253335457,-2.3205507782017785,11.821660743858153,11.331353795137744,0.03717715999321862,0.012203279997752114
10.036,0.050785373193066245,0.050785373193066245,0.5880651614073844,0.5880808054513678,-2.3144934045725583,-2.309223226788346,11.844620760987494,11.334569900673275,0.038145937152266364,0.012639436040799881
10.037,0.05218980516403281,0.05218980516403281,0.5857625354666883,0.58617512044956,-2.3026259406960663,-2.29788163840043,11.867463876491874,11.356437738831056,0.03948239344118922,0.012707411722843585
10.038,0.053593722042690695,0.053593722042690695,0.5834717997158572,0.5835027355064564,-2.2907357508311477,-2.2865103513106826,11.8901898649188,11.392941274814932,0.04110885498648956,0.012484867056201138
10.039,0.054997109972948675,0.054997109972948675,0.581192976763528,0.5818221758126095,-2.2788229523291754,-2.2750957558507987,11.912798501972024,11.444078073870038,0.04302636195264787,0.011970748020300806
10.040000000000001,0.05639995510393763,0.05639995510393763,0.5789260891007634,0.579111382771542,-2.266887662764662,-2.2636221951629407,11.935289564513583,11.509419108109435,0.04522773445708694,0.011172220646850688
10.041,0.057802243590136124,0.057802243590136124,0.5766711591008293,0.5765442369407882,-2.2549299999340966,-2.2520769176345783,11.957662830565454,11.583778907325959,0.047612083413111864,0.01019016017702426
10.042,0.05920396159152609,0.05920396159152609,0.5744282090189745,0.5745841826170961,-2.242950081854784,-2.2404546373482863,11.97991807931269,11.662992948229896,0.050097987261228605,0.009105974330297487
10.043000000000001,0.06060509527371992,0.06060509527371992,0.5721972609922108,0.57278534567138,-2.2309480267636785,-2.2287509317381153,12.002055091105133,11.749039358894715,0.052724675122759426,0.007880420150960493
10.044,0.0620056308080875,0.0620056308080875,0.5699783370390946,0.569871712377912,-2.2189239531162195,-2.216956558630494,12.024073647459089,11.844243146945882,0.05553857853937685,0.006467052268710652
10.045,0.06340555437191168,0.06340555437191168,0.5677714590595094,0.5678309824248761,-2.206877979585159,-2.2050624454442214,12.045973531060461,11.947591353054454,0.05852051542279924,0.004885038949112443
10.046,0.06480485214851209,0.06480485214851209,0.56557664883445,0.5661395944931022,-2.194810225059393,-2.1930613759243833,12.067754525766242,12.058851898587415,0.06166650169835829,0.0031383504501537943
