time_s,q_ref_rad,q_rad,dq_rad_s,q_measured_rad,dq_est_rad_s,state_error_q_rad,state_error_dq_rad_s,torque_unsat_nm,torque_applied_nm,saturated,requested_pole_1_real,requested_pole_1_imag,requested_pole_2_real,requested_pole_2_imag,computed_pole_1_real,computed_pole_1_imag,computed_pole_2_real,computed_pole_2_imag
2.999999999999999889e-01,5.235987755982988157e-01,4.045004663471407635e-01,7.063815168813952772e-02,4.051951087612465918e-01,-1.996563492588530053e-01,-1.184036668370522238e-01,-1.996563492588530053e-01,6.639260274076110857e-01,6.639260274076110857e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
3.099999999999999978e-01,5.235987755982988157e-01,4.085377699431010923e-01,4.037303595960314850e-01,4.086531115342761922e-01,-1.451106866026717068e-01,-1.149456640640226235e-01,-1.451106866026717068e-01,6.242641104001345198e-01,6.242641104001345198e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
3.200000000000000067e-01,5.235987755982988157e-01,4.155700230529265626e-01,7.032253109825490345e-01,4.158251229851657182e-01,-5.887950343350929761e-02,-1.077736526131330974e-01,-5.887950343350929761e-02,5.531972929617623436e-01,5.531972929617623436e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
3.300000000000000155e-01,5.235987755982988157e-01,4.251159819576019738e-01,9.545958904675384549e-01,4.248902488086653828e-01,3.765970514483826109e-02,-9.870852678963343285e-02,3.765970514483826109e-02,4.685540747557752628e-01,4.685540747557752628e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
3.400000000000000244e-01,5.235987755982988157e-01,4.366452475740196792e-01,1.152926561641772985e+00,4.378694623372498818e-01,1.636858699161994057e-01,-8.572931326104893390e-02,1.636858699161994057e-01,3.524393437028255915e-01,3.524393437028255915e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
3.500000000000000333e-01,5.235987755982988157e-01,4.494897085990253172e-01,1.284446102500563569e+00,4.493230812910996019e-01,2.618534724630766641e-01,-7.427569430719921373e-02,2.618534724630766641e-01,2.554014791443299237e-01,2.554014791443299237e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
3.599999999999999867e-01,5.235987755982988157e-01,4.631049199949243134e-01,1.361521139589897844e+00,4.624436849633024038e-01,3.668741619387969610e-01,-6.115509063499641185e-02,3.668741619387969610e-01,1.473342350344342966e-01,1.473342350344342966e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
3.699999999999999956e-01,5.235987755982988157e-01,4.769127365569723054e-01,1.380781656204799202e+00,4.768410859347524400e-01,4.741607554594176044e-01,-4.675768966354637568e-02,4.741607554594176044e-01,3.206060139801186759e-02,3.206060139801186759e-02,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
3.800000000000000044e-01,5.235987755982988157e-01,4.903220266946501926e-01,1.340929013767790501e+00,4.914630956921419158e-01,5.729647774873706245e-01,-3.213567990615689984e-02,5.729647774873706245e-01,-8.078498922232024704e-02,-8.078498922232024704e-02,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
3.900000000000000133e-01,5.235987755982988157e-01,5.027779521471733570e-01,1.245592545252315331e+00,5.031162524591485941e-01,6.321998674087003778e-01,-2.048252313915022160e-02,6.321998674087003778e-01,-1.626005673827752851e-01,-1.626005673827752851e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
4.000000000000000222e-01,5.235987755982988157e-01,5.139052262066842180e-01,1.112727405951085435e+00,5.146939515770133644e-01,6.847568718464780435e-01,-8.904824021285451252e-03,6.847568718464780435e-01,-2.412670014886751646e-01,-2.412670014886751646e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
4.100000000000000311e-01,5.235987755982988157e-01,5.233597385775599076e-01,9.454512370875638450e-01,5.240011224461141870e-01,7.093528933528384650e-01,4.023468478153713335e-04,7.093528933528384650e-01,-2.971595941227062609e-01,-2.971595941227062609e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
4.199999999999999845e-01,5.235987755982988157e-01,5.309265944660064296e-01,7.566855888446517575e-01,5.311010740542950748e-01,7.094171200993635296e-01,7.502298455996259108e-03,7.094171200993635296e-01,-3.320159161982284557e-01,-3.320159161982284557e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
4.299999999999999933e-01,5.235987755982988157e-01,5.365060744233622891e-01,5.579479957355870656e-01,5.356353704492731183e-01,6.838183720392075893e-01,1.203659485097430260e-02,6.838183720392075893e-01,-3.436068981994841454e-01,-3.436068981994841454e-01,0.000000000000000000e+00,8.708010977879273584e-01,8.737154259820201219e-02,8.708010977879273584e-01,-8.737154259820201219e-02,8.708010977879272474e-01,8.737154259820167912e-02,8.708010977879272474e-01,-8.737154259820167912e-02
