time_s,q_ref_rad,q_rad,dq_rad_s,q_measured_rad,dq_est_rad_s,state_error_q_rad,state_error_dq_rad_s,torque_unsat_nm,torque_applied_nm,saturated,requested_pole_1_real,requested_pole_1_imag,requested_pole_2_real,requested_pole_2_imag,computed_pole_1_real,computed_pole_1_imag,computed_pole_2_real,computed_pole_2_imag
1.000000000000000056e-01,5.235987755982988157e-01,8.968108684575408496e-02,1.433094318981622095e+00,8.964232390860456257e-02,6.605467967407047114e-01,-4.339564516896942670e-01,6.605467967407047114e-01,2.489933121095209145e-01,2.489933121095209145e-01,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
1.100000000000000006e-01,5.235987755982988157e-01,1.046899850064791915e-01,1.500889816072510152e+00,1.047475115962337167e-01,7.455439939429258089e-01,-4.188512640020650712e-01,7.455439939429258089e-01,2.278676405705422903e-01,2.278676405705422903e-01,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
1.199999999999999956e-01,5.235987755982988157e-01,1.202424047065323576e-01,1.555241970005315943e+00,1.201073756445341090e-01,8.245882350316371401e-01,-4.034913999537647067e-01,8.245882350316371401e-01,2.072379077042062478e-01,2.072379077042062478e-01,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
1.300000000000000044e-01,5.235987755982988157e-01,1.362118816523981424e-01,1.596947694586577704e+00,1.365256721115682970e-01,9.063123761988153282e-01,-3.870731034867305187e-01,9.063123761988153282e-01,1.855058234715764864e-01,1.855058234715764864e-01,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
1.400000000000000133e-01,5.235987755982988157e-01,1.524715093539928124e-01,1.625962770159465887e+00,1.517237473740591924e-01,9.676618912038427167e-01,-3.718750282242396232e-01,9.676618912038427167e-01,1.670387631495231229e-01,1.670387631495231229e-01,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
1.499999999999999944e-01,5.235987755982988157e-01,1.689160569478293239e-01,1.644454759383651155e+00,1.693919093762509265e-01,1.047577322105375686e+00,-3.542068662220478892e-01,1.047577322105375686e+00,1.445787189845421650e-01,1.445787189845421650e-01,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
1.600000000000000033e-01,5.235987755982988157e-01,1.854243618200824284e-01,1.650830487225311227e+00,1.849015827029986681e-01,1.097916323162315466e+00,-3.386971928953001476e-01,1.097916323162315466e+00,1.271484286821847332e-01,1.271484286821847332e-01,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
1.700000000000000122e-01,5.235987755982988157e-01,2.019056336302413324e-01,1.648127181015890619e+00,2.016885789299303899e-01,1.155994653115401061e+00,-3.219101966683683980e-01,1.155994653115401061e+00,1.078680504460487466e-01,1.078680504460487466e-01,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
1.799999999999999933e-01,5.235987755982988157e-01,2.182634073495149929e-01,1.635777371927365387e+00,2.177912373894857756e-01,1.201421772399414944e+00,-3.058075382088130123e-01,1.201421772399414944e+00,9.056006732085580824e-02,9.056006732085580824e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
1.900000000000000022e-01,5.235987755982988157e-01,2.344151163120943848e-01,1.615170896257939859e+00,2.341375039700627769e-01,1.244742260965243652e+00,-2.894612716282360387e-01,1.244742260965243652e+00,7.331256884936898643e-02,7.331256884936898643e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
